STATE,COUNTY,STATENAME,COUNTYNAME,POP_COU,AREA_COU,POP_URBAN,POPPCT_URBAN,AREA_URBAN,AREAPCT_URBAN,POPDEN_URBAN,POP_UA,POPPCT_UA,AREA_UA,AREAPCT_UA,POPDEN_UA,POP_UC,POPPCT_UC,AREA_UC,AREAPCT_UC,POPDEN_UC,POP_RURAL,POPPCT_RURAL,AREA_RURAL,AREAPCT_RURAL,POPDEN_RURAL
18,183,Indiana,Whitley,33292,869120901,9600,28.84,17214290,1.98,1444.4,375,1.13,1338807,0.15,725.5,9225,27.71,15875483,1.83,1505,23692,71.16,851906611,98.02,72
19,001,Iowa,Adair,7682,1474404167,0,0,0,0,,0,0,0,0,,0,0,0,0,,7682,100,1474404167,100,13.5
19,003,Iowa,Adams,4029,1096700733,0,0,0,0,,0,0,0,0,,0,0,0,0,,4029,100,1096700733,100,9.5
19,005,Iowa,Allamakee,14330,1655214493,3731,26.04,5024010,0.3,1923.4,0,0,0,0,,3731,26.04,5024010,0.3,1923.4,10599,73.96,1650190483,99.7,16.6
19,007,Iowa,Appanoose,12887,1287981483,5380,41.75,8685521,0.67,1604.3,0,0,0,0,,5380,41.75,8685521,0.67,1604.3,7507,58.25,1279295962,99.33,15.2
19,009,Iowa,Audubon,6119,1147264459,0,0,0,0,,0,0,0,0,,0,0,0,0,,6119,100,1147264459,100,13.8
19,011,Iowa,Benton,26076,1855117342,5044,19.34,6264155,0.34,2085.5,0,0,0,0,,5044,19.34,6264155,0.34,2085.5,21032,80.66,1848853187,99.66,29.5
19,013,Iowa,Black Hawk,131090,1465333940,113418,86.52,161179329,11,1822.5,113418,86.52,161179329,11,1822.5,0,0,0,0,,17672,13.48,1304154611,89,35.1
19,015,Iowa,Boone,26306,1480356844,12986,49.37,24963584,1.69,1347.3,193,0.73,947139,0.06,527.8,12793,48.63,24016445,1.62,1379.6,13320,50.63,1455393260,98.31,23.7
19,017,Iowa,Bremer,24276,1127880105,8621,35.51,17330179,1.54,1288.4,0,0,0,0,,8621,35.51,17330179,1.54,1288.4,15655,64.49,1110549926,98.46,36.5
19,019,Iowa,Buchanan,20958,1478934897,6594,31.46,8926155,0.6,1913.3,0,0,0,0,,6594,31.46,8926155,0.6,1913.3,14364,68.54,1470008742,99.4,25.3
19,021,Iowa,Buena Vista,20260,1489022575,11364,56.09,9801200,0.66,3003,0,0,0,0,,11364,56.09,9801200,0.66,3003,8896,43.91,1479221375,99.34,15.6
19,023,Iowa,Butler,14867,1502533262,0,0,0,0,,0,0,0,0,,0,0,0,0,,14867,100,1502533262,100,25.6
19,025,Iowa,Calhoun,9670,1476209027,0,0,0,0,,0,0,0,0,,0,0,0,0,,9670,100,1476209027,100,17
19,027,Iowa,Carroll,20816,1474835105,9984,47.96,11911518,0.81,2170.9,0,0,0,0,,9984,47.96,11911518,0.81,2170.9,10832,52.04,1462923587,99.19,19.2
19,029,Iowa,Cass,13956,1461450856,6471,46.37,7301331,0.5,2295.4,0,0,0,0,,6471,46.37,7301331,0.5,2295.4,7485,53.63,1454149525,99.5,13.3
19,031,Iowa,Cedar,18499,1500731293,3067,16.58,3653208,0.24,2174.4,0,0,0,0,,3067,16.58,3653208,0.24,2174.4,15432,83.42,1497078085,99.76,26.7
19,033,Iowa,Cerro Gordo,44151,1471923432,35059,79.41,58641337,3.98,1548.4,0,0,0,0,,35059,79.41,58641337,3.98,1548.4,9092,20.59,1413282095,96.02,16.7
19,035,Iowa,Cherokee,12072,1494180371,4662,38.62,4743748,0.32,2545.4,0,0,0,0,,4662,38.62,4743748,0.32,2545.4,7410,61.38,1489436623,99.68,12.9
19,037,Iowa,Chickasaw,12439,1306338733,3292,26.47,3942483,0.3,2162.7,0,0,0,0,,3292,26.47,3942483,0.3,2162.7,9147,73.53,1302396250,99.7,18.2
19,039,Iowa,Clarke,9286,1116716080,4819,51.9,8596355,0.77,1451.9,0,0,0,0,,4819,51.9,8596355,0.77,1451.9,4467,48.1,1108119725,99.23,10.4
19,041,Iowa,Clay,16667,1469139214,10952,65.71,16003583,1.09,1772.4,0,0,0,0,,10952,65.71,16003583,1.09,1772.4,5715,34.29,1453135631,98.91,10.2
19,043,Iowa,Clayton,18129,2016405612,617,3.4,1121096,0.06,1425.4,0,0,0,0,,617,3.4,1121096,0.06,1425.4,17512,96.6,2015284516,99.94,22.5
19,045,Iowa,Clinton,49116,1799821282,33284,67.77,40559694,2.25,2125.4,0,0,0,0,,33284,67.77,40559694,2.25,2125.4,15832,32.23,1759261588,97.75,23.3
19,047,Iowa,Crawford,17096,1849742893,8240,48.2,11170044,0.6,1910.6,0,0,0,0,,8240,48.2,11170044,0.6,1910.6,8856,51.8,1838572849,99.4,12.5
19,049,Iowa,Dallas,66135,1524070766,45907,69.41,57910227,3.8,2053.2,35109,53.09,42111919,2.76,2159.3,10798,16.33,15798308,1.04,1770.2,20228,30.59,1466160539,96.2,35.7
19,051,Iowa,Davis,8753,1300661956,0,0,0,0,,0,0,0,0,,0,0,0,0,,8753,100,1300661956,100,17.4
19,053,Iowa,Decatur,8457,1377566066,0,0,0,0,,0,0,0,0,,0,0,0,0,,8457,100,1377566066,100,15.9
19,055,Iowa,Delaware,17764,1496381153,5068,28.53,6908855,0.46,1899.9,0,0,0,0,,5068,28.53,6908855,0.46,1899.9,12696,71.47,1489472298,99.54,22.1
19,057,Iowa,Des Moines,40325,1077754850,29544,73.26,39816160,3.69,1921.8,0,0,0,0,,29544,73.26,39816160,3.69,1921.8,10781,26.74,1037938690,96.31,26.9
19,059,Iowa,Dickinson,16667,985764366,10826,64.95,30082220,3.05,932.1,0,0,0,0,,10826,64.95,30082220,3.05,932.1,5841,35.05,955682146,96.95,15.8
19,061,Iowa,Dubuque,93653,1575501687,68351,72.98,85110967,5.4,2080,64767,69.16,78493872,4.98,2137.1,3584,3.83,6617095,0.42,1402.8,25302,27.02,1490390720,94.6,44
19,063,Iowa,Emmet,10302,1025333118,6192,60.1,7461229,0.73,2149.4,0,0,0,0,,6192,60.1,7461229,0.73,2149.4,4110,39.9,1017871889,99.27,10.5
19,065,Iowa,Fayette,20880,1892791345,6143,29.42,8343596,0.44,1906.9,0,0,0,0,,6143,29.42,8343596,0.44,1906.9,14737,70.58,1884447749,99.56,20.3
19,067,Iowa,Floyd,16303,1296631086,7706,47.27,10179281,0.79,1960.7,0,0,0,0,,7706,47.27,10179281,0.79,1960.7,8597,52.73,1286451805,99.21,17.3
